,Kejadian,KELURAHAN,RAIN_D-1,RAINFALL_D-1,RAIN_LAST3D,ARAINFALL_LAST3D,RAIN_LAST7D,RAINFALL_LAST7D,TEPS_OF_DAY,CIPINANG HULU,SUNTER HULU,PULO GADUNG
958,0,rawa bunga,1,14.0,0,12.0,0,13.0,1,110,70,370
959,0,rawa bunga,0,0.0,0,0.0,0,23.5,0,75,50,400
960,0,rawa bunga,0,0.0,0,33.5,0,80.0,0,90,100,330
961,0,rawa bunga,0,0.0,0,0.0,0,0.0,0,80,55,330
962,0,rawa bunga,1,4.0,0,0.0,0,68.5,1,90,90,330
963,0,rawa bunga,1,1.0,0,0.0,0,0.0,1,85,50,330
964,0,rawa bunga,0,0.0,0,0.0,0,0.0,0,90,60,330
965,0,rawa terate,0,0.0,0,0.0,0,33.0,0,95,80,330
966,0,rawa terate,0,0.0,0,0.0,0,2.5,0,80,70,330
967,0,rawa terate,0,0.0,0,0.0,0,0.0,0,75,50,330
968,0,rawa terate,1,14.0,0,12.0,0,13.0,1,110,70,370
969,0,rawa terate,0,0.0,0,0.0,0,23.5,0,75,50,400
970,0,rawa terate,0,0.0,0,33.5,0,80.0,0,90,100,330
971,0,rawa terate,0,0.0,0,0.0,0,0.0,0,80,55,330
972,0,rawa terate,1,4.0,0,0.0,0,68.5,1,90,90,330
973,0,rawa terate,1,1.0,0,0.0,0,0.0,1,85,50,330
974,0,rawa terate,0,0.0,0,0.0,0,0.0,0,90,60,330
975,0,rawamangun,0,0.0,0,0.0,0,33.0,0,95,80,330
976,0,rawamangun,0,0.0,0,0.0,0,2.5,0,80,70,330
977,0,rawamangun,0,0.0,0,0.0,0,0.0,0,75,50,330
978,0,rawamangun,1,14.0,0,12.0,0,13.0,1,110,70,370
979,0,rawamangun,0,0.0,0,0.0,0,23.5,0,75,50,400
980,0,rawamangun,0,0.0,0,33.5,0,80.0,0,90,100,330
981,0,rawamangun,0,0.0,0,0.0,0,0.0,0,80,55,330
982,0,rawamangun,1,4.0,0,0.0,0,68.5,1,90,90,330
983,0,rawamangun,1,1.0,0,0.0,0,0.0,1,85,50,330
984,0,rawamangun,0,0.0,0,0.0,0,0.0,0,90,60,330
985,0,susukan,0,0.0,0,0.0,0,33.0,0,95,80,330
986,0,susukan,0,0.0,0,0.0,0,2.5,0,80,70,330
987,0,susukan,0,0.0,0,0.0,0,0.0,0,75,50,330
988,0,susukan,1,14.0,0,12.0,0,13.0,1,110,70,370
989,0,susukan,0,0.0,0,0.0,0,23.5,0,75,50,400
990,0,susukan,0,0.0,0,33.5,0,80.0,0,90,100,330
991,0,susukan,0,0.0,0,0.0,0,0.0,0,80,55,330
992,0,susukan,1,4.0,0,0.0,0,68.5,1,90,90,330
993,0,susukan,1,1.0,0,0.0,0,0.0,1,85,50,330
994,0,susukan,0,0.0,0,0.0,0,0.0,0,90,60,330
995,0,utan kayu selatan,0,0.0,0,4.0,0,4.0,0,90,80,330
996,0,utan kayu selatan,0,0.0,0,1.0,0,14.0,0,80,80,330
997,0,utan kayu selatan,0,0.0,0,8.0,0,53.0,0,100,125,330
998,0,utan kayu selatan,0,0.0,0,39.0,0,94.0,0,100,100,330
999,0,utan kayu selatan,0,0.0,0,25.0,0,30.0,0,110,100,440
1000,0,utan kayu selatan,0,0.0,0,15.0,0,67.0,0,90,90,330
1001,0,utan kayu selatan,0,0.0,0,25.0,0,37.0,0,90,105,330
1002,0,utan kayu selatan,0,0.0,0,44.0,0,159.0,0,105,105,330
1003,0,utan kayu selatan,0,0.0,0,17.0,0,25.0,0,155,160,450
1004,0,utan kayu selatan,0,0.0,0,0.0,0,22.0,0,90,100,330
1005,0,utan kayu utara,0,0.0,0,0.0,0,33.0,0,95,80,330
1006,0,utan kayu utara,0,0.0,0,0.0,0,2.5,0,80,70,330
1007,0,utan kayu utara,0,0.0,0,0.0,0,0.0,0,75,50,330
1008,0,utan kayu utara,1,14.0,0,12.0,0,13.0,1,110,70,370
1009,0,utan kayu utara,0,0.0,0,0.0,0,23.5,0,75,50,400
1010,0,utan kayu utara,0,0.0,0,33.5,0,80.0,0,90,100,330
1011,0,utan kayu utara,0,0.0,0,0.0,0,0.0,0,80,55,330
1012,0,utan kayu utara,1,4.0,0,0.0,0,68.5,1,90,90,330
1013,0,utan kayu utara,1,1.0,0,0.0,0,0.0,1,85,50,330
1014,0,utan kayu utara,0,0.0,0,0.0,0,0.0,0,90,60,330
